ID,Estacion,Actividad,Instruccion actual,Estado,Problema,AE relacionado,Correccion,Implementacion
M4-E3-ENC013,3,Plan de montaje: gimnasio 4 UI vs 3 en compra,"Plan de montaje: gimnasio 4 UI vs 3 en compra. Producto pedido: Dónde queda el cuarto cuadrante. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M4-AE2,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Dónde queda el cuarto cuadrante. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M4-E3-ENC014,3,Acceso lateral 24 vs 30 cm (closet servidores),"Acceso lateral 24 vs 30 cm (closet servidores). Producto pedido: No certificar mantención. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M4-AE2,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. No certificar mantención. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M4-E3-ENC015,3,Acceso: equipo cabe y aun así falta espacio,"Acceso: equipo cabe y aun así falta espacio. Producto pedido: Dato de ficha, no de apariencia. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M4-AE2,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Dato de ficha, no de apariencia. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M4-E2-ENC016,2,Acceso: filtro que no se puede cambiar,"Acceso: filtro que no se puede cambiar. Producto pedido: Consecuencia de firmar el 24 cm. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M4-AE2,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Consecuencia de firmar el 24 cm. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M4-E2-ENC017,2,Control automático: conector ≠ compatibilidad,"Control automático: conector ≠ compatibilidad. Producto pedido: Dato de documentación. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M4-AE3,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Dato de documentación. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M4-E2-ENC018,2,Control: muro este vs muro oeste (sol de tarde),"Control: muro este vs muro oeste (sol de tarde). Producto pedido: Cuál documento manda. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M4-AE3,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Cuál documento manda. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M4-E3-ENC019,3,Control: sensor al sol o detrás del escritorio,"Control: sensor al sol o detrás del escritorio. Producto pedido: Riesgo de cada muro. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M4-AE3,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Riesgo de cada muro. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M4-E3-ENC020,3,Control: ficha vs conector recibido,"Control: ficha vs conector recibido. Producto pedido: Consulta, no instalación. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M4-AE3,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Consulta, no instalación. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M4-E3-ENC021,3,Estado de entrega: EQ-02 verificado / acceso pendiente,"Estado de entrega: EQ-02 verificado / acceso pendiente. Producto pedido: Acta de recepción parcial. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M4-AE2,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Acta de recepción parcial. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M4-E3-ENC022,3,Estado de entrega: CTRL no compatible,"Estado de entrega: CTRL no compatible. Producto pedido: Abierto / no afirmable. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M4-AE2,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Abierto / no afirmable. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M4-E2-ENC023,2,Estado de entrega: tres hallazgos del M1 que siguen abiertos,"Estado de entrega: tres hallazgos del M1 que siguen abiertos. Producto pedido: Cita etiqueta duplicada, drenaje, D-04. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M4-AE3,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. Cita etiqueta duplicada, drenaje, D-04. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
M4-E2-ENC024,2,"Estado de entrega: red del M3, prueba B pendiente","Estado de entrega: red del M3, prueba B pendiente. Producto pedido: No dar conformidad de equipos sobre red abierta. Responde con un dato del plano, la leyenda, la ficha o las notas. Si no está en el documento, indica qué falta y a quién lo consultarías.",Completa,"La secuencia ya explicaba producto, recurso y evidencia; se agrega propósito y criterio de término en el mismo bloque.",M4-AE3,"Elabora el producto solicitado con evidencia trazable del oficio. Lee el producto pedido y localiza un dato en el plano, la leyenda, la ficha o las notas antes de redactar. No dar conformidad de equipos sobre red abierta. Incluye dato visible, decisión y pendiente. Terminas cuando el texto tiene al menos 80 caracteres, entrega el producto pedido y señala la fuente del dato o la consulta necesaria.",REALIZADA
