curso,modulo,id_modulo,tipo,numero,criterio,fuente_curricular,afirmacion_respaldada,alcance,fuente_normativa,trazable
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,cases,12,3.3 Supervisa regularmente que el almacenaje se mantenga en las condiciones higiénicas y de ventilación necesarias para la adecuada conservación de los productos.,https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,3.3 Supervisa regularmente que el almacenaje se mantenga en las condiciones higiénicas y de ventilación necesarias para la adecuada conservación de los productos.,Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,cases,13,"1.1 Selecciona proveedores, de acuerdo a las necesidades de adquisición de materias primas y a instrucciones entregadas por sus jefaturas.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"1.1 Selecciona proveedores, de acuerdo a las necesidades de adquisición de materias primas y a instrucciones entregadas por sus jefaturas.",Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,cases,14,2.2 Recibe productos que cumplen el estándar solicitado e ingresa información sobre ellos en registros manuales o digitales definidos.,https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,2.2 Recibe productos que cumplen el estándar solicitado e ingresa información sobre ellos en registros manuales o digitales definidos.,Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,cases,15,3.3 Supervisa regularmente que el almacenaje se mantenga en las condiciones higiénicas y de ventilación necesarias para la adecuada conservación de los productos.,https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,3.3 Supervisa regularmente que el almacenaje se mantenga en las condiciones higiénicas y de ventilación necesarias para la adecuada conservación de los productos.,Respalda el aprendizaje curricular; los datos y decisiones del caso son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,questions,1,"1.1 Selecciona proveedores, de acuerdo a las necesidades de adquisición de materias primas y a instrucciones entregadas por sus jefaturas.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"1.1 Selecciona proveedores, de acuerdo a las necesidades de adquisición de materias primas y a instrucciones entregadas por sus jefaturas.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,questions,2,2.2 Recibe productos que cumplen el estándar solicitado e ingresa información sobre ellos en registros manuales o digitales definidos.,https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,2.2 Recibe productos que cumplen el estándar solicitado e ingresa información sobre ellos en registros manuales o digitales definidos.,Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,questions,3,3.3 Supervisa regularmente que el almacenaje se mantenga en las condiciones higiénicas y de ventilación necesarias para la adecuada conservación de los productos.,https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,3.3 Supervisa regularmente que el almacenaje se mantenga en las condiciones higiénicas y de ventilación necesarias para la adecuada conservación de los productos.,Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,questions,4,"1.1 Selecciona proveedores, de acuerdo a las necesidades de adquisición de materias primas y a instrucciones entregadas por sus jefaturas.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"1.1 Selecciona proveedores, de acuerdo a las necesidades de adquisición de materias primas y a instrucciones entregadas por sus jefaturas.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,questions,5,2.2 Recibe productos que cumplen el estándar solicitado e ingresa información sobre ellos en registros manuales o digitales definidos.,https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,2.2 Recibe productos que cumplen el estándar solicitado e ingresa información sobre ellos en registros manuales o digitales definidos.,Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,questions,6,3.3 Supervisa regularmente que el almacenaje se mantenga en las condiciones higiénicas y de ventilación necesarias para la adecuada conservación de los productos.,https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,3.3 Supervisa regularmente que el almacenaje se mantenga en las condiciones higiénicas y de ventilación necesarias para la adecuada conservación de los productos.,Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,questions,7,"1.1 Selecciona proveedores, de acuerdo a las necesidades de adquisición de materias primas y a instrucciones entregadas por sus jefaturas.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"1.1 Selecciona proveedores, de acuerdo a las necesidades de adquisición de materias primas y a instrucciones entregadas por sus jefaturas.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,questions,8,2.2 Recibe productos que cumplen el estándar solicitado e ingresa información sobre ellos en registros manuales o digitales definidos.,https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,2.2 Recibe productos que cumplen el estándar solicitado e ingresa información sobre ellos en registros manuales o digitales definidos.,Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,questions,9,3.3 Supervisa regularmente que el almacenaje se mantenga en las condiciones higiénicas y de ventilación necesarias para la adecuada conservación de los productos.,https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,3.3 Supervisa regularmente que el almacenaje se mantenga en las condiciones higiénicas y de ventilación necesarias para la adecuada conservación de los productos.,Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,questions,10,"1.1 Selecciona proveedores, de acuerdo a las necesidades de adquisición de materias primas y a instrucciones entregadas por sus jefaturas.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"1.1 Selecciona proveedores, de acuerdo a las necesidades de adquisición de materias primas y a instrucciones entregadas por sus jefaturas.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,questions,11,2.2 Recibe productos que cumplen el estándar solicitado e ingresa información sobre ellos en registros manuales o digitales definidos.,https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,2.2 Recibe productos que cumplen el estándar solicitado e ingresa información sobre ellos en registros manuales o digitales definidos.,Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,questions,12,3.3 Supervisa regularmente que el almacenaje se mantenga en las condiciones higiénicas y de ventilación necesarias para la adecuada conservación de los productos.,https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,3.3 Supervisa regularmente que el almacenaje se mantenga en las condiciones higiénicas y de ventilación necesarias para la adecuada conservación de los productos.,Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,questions,13,"1.1 Selecciona proveedores, de acuerdo a las necesidades de adquisición de materias primas y a instrucciones entregadas por sus jefaturas.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"1.1 Selecciona proveedores, de acuerdo a las necesidades de adquisición de materias primas y a instrucciones entregadas por sus jefaturas.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,questions,14,2.2 Recibe productos que cumplen el estándar solicitado e ingresa información sobre ellos en registros manuales o digitales definidos.,https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,2.2 Recibe productos que cumplen el estándar solicitado e ingresa información sobre ellos en registros manuales o digitales definidos.,Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,questions,15,3.3 Supervisa regularmente que el almacenaje se mantenga en las condiciones higiénicas y de ventilación necesarias para la adecuada conservación de los productos.,https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,3.3 Supervisa regularmente que el almacenaje se mantenga en las condiciones higiénicas y de ventilación necesarias para la adecuada conservación de los productos.,Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
"Gastronomía, mención Pastelería y Repostería",Recepción y almacenamiento de insumos,55,questions,16,"1.1 Selecciona proveedores, de acuerdo a las necesidades de adquisición de materias primas y a instrucciones entregadas por sus jefaturas.",https://www.curriculumnacional.cl/614/articles-34313_programa.pdf,"1.1 Selecciona proveedores, de acuerdo a las necesidades de adquisición de materias primas y a instrucciones entregadas por sus jefaturas.",Respalda el aprendizaje curricular; los datos y decisiones del ítem son una simulación didáctica.,,1
